symbol,price,1h,24h,7d,24h_volume,mkt_cap,target_liquidity_volume
SPELL,-0.1431799774397547,0.1963476874786603,-0.2494936250698919,-0.3610417885649405,-0.0948718279389693,-0.0904331544673392,-0.0877154059582957
SRM,-0.1427726651774025,0.3827204924383511,0.0383233654019155,0.0455214926869183,-0.0901161810527173,-0.0922573201810205,-0.094274073341281
STARL,-0.14318074854978,1.314584517236805,-0.0293982794149803,-0.1206011383622283,-0.0997353411886506,-0.0949908165081762,-0.10258010121474
STARS,-0.1430930469163756,0.1590731264867184,-0.4865193819290275,-0.6495705688081952,-0.1041362510468089,-0.0908748424325165,-0.1042464807385406
STEEM,-0.1431118954940841,0.121798565494784,-0.232563213865668,-0.0637697119506781,-0.1025803089121507,-0.0955000191439121,-0.1032153337771266
STETH,0.4559229853163769,0.60636785838998,0.1906970662399313,0.1897858828085456,-0.0973940668714537,0.0846137934913576,-0.1022292067699798
STMX,-0.1431776982738459,0.5690932973980419,-0.0293982794149803,-0.0899996010637013,-0.1039223770849097,-0.09538710848935,-0.104093512139322
STORJ,-0.1429537944858291,0.4945441754141655,0.3092099446694991,0.3602801620431961,-0.0941109946265697,-0.0948821276066628,-0.09649790945295
STPT,-0.1431620133651919,-0.1018488004568485,-0.3002848586825639,-0.2823521212258706,-0.10050251525289,-0.0954749366870819,-0.1021166431103126
STRAX,-0.1429775217705487,0.1963476874786603,0.0383233654019155,-0.1643176202172664,-0.1036045275519123,-0.0954698013071772,-0.0995387695447253
STRK,-0.134898995962907,-0.1018488004568485,-0.1648415690487738,-0.2386356393708325,-0.1012382334899183,-0.0956538701451623,-0.0791751004802771
STSOL,-0.1239963209641211,0.5318187364061038,-0.1817719802529961,0.0717513817999414,-0.103085800550311,-0.0926393899366423,-0.1032010160673188
STX,-0.1429057843076919,0.3081713704544748,0.0383233654019155,0.6968970723269932,-0.0886790759094642,-0.0641212104998747,-0.0959135743553251
SUN,-0.1431782203393185,0.0845240045028459,-0.1817719802529961,-0.0156815819101357,-0.0920292398550867,-0.0955714610290557,-0.0975010371999806
SUPER,-0.1430484692477471,0.5690932973980419,-0.19870239145722,-0.0025666373536241,-0.0990114051581363,-0.0942192096393853,-0.0997542119301773
SURE,-0.1431794445156146,0.5690932973980419,1.6467124298031923,0.609464108616916,-0.1043165313118149,-0.0946487904639787,-0.1043416539991332
SUSD,-0.1429634233635107,-0.40004528839235,-0.3849369147036837,-0.1118578419912206,-0.1016989864533762,-0.096260785561111,-0.1013392795488477
SUSHI,-0.1424998800743504,0.9791134683093616,0.7663310471835463,0.2553606055911031,-0.0568419916470784,-0.0829078908104496,-0.0544848913671493
SWP,-0.142785758862349,-0.6982417763278552,-0.6219626715628193,-0.0156815819101357,-0.1040913420094835,-0.0959345099862422,-0.1040438162747632
SXP,-0.1428883260610966,0.4572696144222273,0.5970269351413064,0.0630080854289337,-0.078705469811791,-0.0919680699164392,-0.0799774457268042
SYN,-0.14270719675267,0.0845240045028459,-1.7224393998373773,-0.1031145456202128,-0.101416636503808,-0.0887570180041151,-0.1015775588626801
SYS,-0.1430785491519466,0.4945441754141655,-0.9267100732388508,-0.4266165113474984,-0.1001683703537629,-0.0909807917159951,-0.100534103382989
TEL,-0.1431796824771545,-0.0645742394649067,0.0552537766061394,-0.1512026756607553,-0.1037315470238542,-0.0908382252097682,-0.1039683249717619
TEMPLE,-0.1430352596836888,0.4199950534302893,-0.4526585595205796,-0.2124057502578093,-0.1042209354069278,-0.0968812149215126,-0.1044512787223163
TFUEL,-0.1431452935562772,0.5318187364061038,-0.2833544474783415,0.176670938252034,-0.0989242951242444,-0.0491631884115917,-0.0992092208116834
THETA,-0.1425653484990829,0.830015224341609,0.1568362438314833,-0.1206011383622283,-0.0616873431537236,-0.0251611266257674,-0.0675073247277769
TIME,-0.1002269182245742,0.2708968094625367,-0.215632802661444,-0.4747046413880408,-0.1042244843865918,-0.0940413863424884,-0.1046550668544585
TIME,-0.1173949214702605,0.4945441754141655,0.2076274774441551,-0.7457468288892801,-0.1046550668544585,-0.096585686421495,-0.1043478066271402
TIME,-0.099340912209861,-0.2882216054165356,-0.0463286906192043,-0.3391835476374212,-0.1043478066271402,-0.0940019871542391,-0.1047073533183084
TITAN,-0.1429341539584094,-0.3627707274004119,-0.4357281483163556,-0.4178732149764906,-0.1047531264348577,-0.0958157526458574,-0.104753215831738
TLM,-0.1431596826692135,0.9791134683093616,0.2584187110568271,-0.1118578419912206,-0.0886740792099781,-0.0956417259965753,-0.0853577510936576
TLOS,-0.1430019881937836,0.3827204924383511,0.4785140567117387,-0.5227927714285834,-0.103167742072199,-0.0931965102822363,-0.1033889807740445
TOKE,-0.1376552166441453,0.7554661023577327,0.884843925613114,-0.1206011383622283,-0.102542335445951,-0.0910717912654947,-0.1025572142649938
TOMB,-0.1429232425542873,0.7927406633496709,-0.232563213865668,-0.3391835476374212,-0.0996364228501407,-0.0908721799079124,-0.1008342805123996
TOMO,-0.1429254248351117,0.3827204924383511,0.3769315894863949,0.0673797336144376,-0.1028768431812177,-0.0960619897999458,-0.104026101824231
TON,-0.1424016774372517,0.0099748825189696,0.0213929541976915,-0.2080341020723055,-0.1039587966265032,-0.0948557034453293,-0.1036109795831675
TORN,-0.132725444261788,0.4945441754141655,-0.3002848586825639,-0.4135015667909867,-0.1011024410678377,-0.0958300522278678,-0.1021249158467922
TRAC,-0.1430933450159362,0.2336222484705985,-0.2494936250698919,-0.2867237694113749,-0.1038989765099787,-0.0949256821071536,-0.1041669217560593
TRIBE,-0.1430622119430108,0.0472494435109077,-0.232563213865668,0.0236632517593985,-0.1018559665486567,-0.0922903464701498,-0.1018332068271673
TRU,-0.1431414344108673,0.5690932973980419,-0.5373106155416995,0.1985291791795533,-0.1012617366448968,-0.0957310096583083,-0.0996504027344919
TRX,-0.1431674939261954,0.0472494435109077,-0.3172152698867878,-0.0899996010637013,0.1157325667591819,0.0627034658337119,0.0517651287656532
TSHARE,0.49414781623686,1.2400353952529286,0.901774336817338,-1.637563058732067,-0.1009161024179779,-0.095785792471097,-0.0993040424728199
TUSD,-0.1429625236091268,-0.3627707274004119,-0.3849369147036837,-0.098742897434709,-0.0631274513912998,-0.0618281984177456,-0.069713481911333
TWT,-0.1430233498860896,0.60636785838998,-1.8240218670627213,0.1810425864375379,-0.0884283514247826,-0.0922462177801019,-0.095143872399739
UBT,-0.1429232425542873,0.4572696144222273,2.5778850460355107,2.755943367699311,-0.1037197441563412,-0.0941084367690854,-0.1042134184280418
UFO,-0.1431807500483005,0.7554661023577327,0.1568362438314833,-0.1424593792897476,-0.1029140558151924,-0.0937370569079771,-0.1027582254863805
UMA,-0.1414916663334699,0.3081713704544748,-0.0971199242318762,-0.1730609165882746,-0.0880637819360244,-0.0855317915268654,-0.0821055046967531
UNI,-0.1412057875454713,0.830015224341609,0.2753491222610511,0.0061766590173835,-0.0364394215463192,0.009151315232433,-0.0472924873505971
UOS,-0.1429297893967605,0.0099748825189696,0.0044625429934675,-0.2648655284838556,-0.1015083637272577,-0.090664429156906,-0.1032414500047635
USDC,-0.1429625511058652,-0.40004528839235,-0.4018673259079077,-0.1031145456202128,1.2988351305742698,1.2748121569796669,1.1892023880237417
USDN,-0.1429625236091268,-0.2509470444245975,-0.4187977371121317,-0.0725130083216863,-0.0992091939886321,-0.0806798038118672,-0.1025627129905073
USDP,-0.1429627363815072,-0.4373198493842882,-0.3849369147036837,-0.1074861938057167,-0.0838692986558232,-0.0726093444350184,-0.0787766643519553
USDT,-0.1429625236091268,-0.40004528839235,-0.4187977371121317,-0.1031145456202128,20.89513855112647,2.004530483490125,15.891709739238816
USDX,-0.1429692827875242,-0.0645742394649067,-0.1479111578445481,-0.098742897434709,-0.1044443598249793,-0.0949139860789279,-0.1045324575996111
UST,-0.1429625236091268,-0.40004528839235,-0.3510760922952358,-0.098742897434709,0.1642691553527818,0.2964364456188846,0.100712805993361
UTK,-0.1431298248951094,0.3081713704544748,-0.5881018491543712,-0.1337160829187394,-0.1025498937468348,-0.0959561829459886,-0.1017893779613666
VADER,-0.1431776132358323,-1.816478606086,-2.027186801513409,-1.576359984135013,-0.1042253010397614,-0.0968557874774983,-0.1035237702314911
VERI,-0.126750359364535,0.9045643463254854,8.097199098612524,1.6455447285813307,-0.1047155698713697,-0.0945324888557885,-0.1047397762107613
VET,-0.1431703099023735,0.6809169803738527,0.1568362438314833,0.0192916035738947,-0.0020012313311961,-0.0153245949729822,-0.022833020636364
VLX,-0.1431342355028837,-0.3627707274004119,-0.3341456810910118,-0.2648655284838556,-0.1032741146816507,-0.0860681961758712,-0.1035240294001623
VR,-0.1431492227529015,1.5382318831884338,-0.4526585595205796,0.0367781963159105,-0.1021999794308675,-0.0956898221444526,-0.1011222828763158
VRA,-0.1431761719820192,1.4264082002126195,0.5462357015286329,-0.0637697119506781,-0.0834114777418497,-0.0963485401899839,-0.0845695031729495
VTHO,-0.1431800434993934,0.4199950534302893,-0.4695889707248035,0.1679276418810263,-0.1028405109957777,-0.0949061495882496,-0.1028478460128833
VVS,-0.1431807468204534,0.3081713704544748,-0.0293982794149803,-0.4834479377590486,-0.1033667531638967,-0.0925829580451329,-0.1037547837606881
WAN,-0.1430774204763042,0.3081713704544748,-0.232563213865668,-0.2080341020723055,-0.1021159036640339,-0.0963784705900041,-0.1027028851818944
WAVES,-0.1369350639720878,0.1590731264867184,0.969495981634234,1.0903454090223406,0.4418802405655285,-0.023491494391414,0.1594502183896005
WAXP,-0.1431209377746801,0.4199950534302893,-0.0632591018234283,-0.1031145456202128,-0.0950342937107114,-0.0825929366860016,-0.0973384210016671
WBTC,8.76498559393374,0.3827204924383511,0.1060450102188113,0.1373261045824993,0.0558302756422393,0.1925976629820957,-0.0115838059125968
WCFG,-0.1430746878242559,-0.2136724834326593,-0.0463286906192043,-0.1380877311042437,-0.1041450638690509,-0.0962226294945679,-0.1041358149909887
WILD,-0.1429254248351117,2.060075737075568,-0.4357281483163556,-0.658313865179203,-0.1030454224338108,-0.0962202788419555,-0.1032663515831455
WIN,-0.1431806935700867,0.0472494435109077,-0.0632591018234283,-0.1424593792897476,-0.0589659988863885,-0.0920635841266792,-0.0762570975753368
WMT,-0.1430375107063592,-0.2882216054165356,-0.3172152698867878,-0.1249727865477321,-0.1043213163266801,-0.0947490482216985,-0.1043775091692287
WNXM,-0.1373649732944979,0.6436424193819181,0.0044625429934675,-0.0812563046926935,-0.1033251814216144,-0.0969088651866576,-0.1041894197715619
WOO,-0.1430732621401933,0.3454459314464129,1.0710784488595777,0.4389698293822655,-0.0828904997787824,-0.0864875208123921,-0.0867107627088675
WRX,-0.1430589535795118,0.0845240045028459,-0.4357281483163556,-0.4222448631619945,-0.1021986734382489,-0.0920883360102453,-0.1024554204228914
XAUT,0.2823901964395841,-0.2509470444245975,-0.4357281483163556,-0.2954670657823826,-0.1034246064983094,-0.0861404646256888,-0.1037937982512567
XAVA,-0.1423558495399389,0.7181915413657909,0.1399058326272593,-0.1992908057012977,-0.1045048019463147,-0.0965552380409458,-0.1042821767826967
XCH,-0.1289631921204936,0.0845240045028459,-0.7574059611966111,-0.470332993202537,-0.1010459850694076,-0.0929515910286407,-0.1014699741412893
XCM,-0.1430477095957921,-0.1763979224407211,-1.333039942140226,-0.1774325647737784,-0.1047422536204007,-0.0939268261620586,-0.1047488708599034
XDB,-0.143095830197339,0.4945441754141655,3.2551014942044696,0.8105599251500935,-0.1033768901024407,-0.090963038500846,-0.1041938238266041
XDC,-0.1431697016183513,-0.4373198493842882,-0.774336372400835,0.320935328373661,-0.1011625025918238,-0.0825647092064805,-0.1013032116067103
XDG,-0.1431105629934127,0.0099748825189696,-0.1817719802529961,-0.0943712492492051,-0.1047180154811944,-0.0961746575220869,-0.1047085574558269
XEC,-0.1431807343872124,0.3454459314464129,-0.4865193819290275,0.5264027930923427,-0.0911888138501548,-0.0593876870071476,-0.0962045664020387
XEM,-0.1431593128325411,0.4199950534302893,0.3261403558737229,0.0586364372434298,-0.0971986903032052,-0.0756393928083404,-0.1001028155413683
XIDO,-0.1364462330674185,-1.369183874182742,-1.2314574749148823,3.2455679644757423,-0.1042313974843502,-0.0752698020093162,-0.1042220862608174
XLM,-0.1431399498052224,0.2708968094625367,0.0383233654019155,0.2422456610345919,-0.0114219157490364,0.0218055564357513,-0.0313577908555306
XMR,-0.1018614465620623,-0.2509470444245975,-0.215632802661444,-0.4222448631619945,-0.0135648285273452,-0.0089110729544171,-0.0459606206366945
XNO,-0.1427006499101968,-0.5864180933520409,4.474091100908595,1.260839688256991,-0.0649514123541928,-0.091080917354881,-0.0059397251967167
XPR,-0.1431783558897512,0.4572696144222273,-0.7404755499923872,-0.3960149740489714,-0.1029814277080748,-0.095954247982417,-0.1016129326677471
XPRT,-0.1424605990195109,0.0845240045028459,0.3600011782821709,0.0630080854289337,-0.1038268243143889,-0.0915797886818217,-0.1026942782446947
XRD,-0.1431541586356702,0.1963476874786603,0.6816789911624264,-0.1074861938057167,-0.1046837885428067,-0.0672557984068956,-0.1046816807584387
XRP,-0.1430094387187462,0.3454459314464129,-0.0801895130276522,0.2859621428896304,1.3180212499260715,0.8883888576550106,1.215710294917287
XSGD,-0.1430199699695487,-0.2136724834326593,-0.3341456810910118,-0.0768846565071897,-0.1032683397512036,-0.0940516664397825,-0.1039621603821239
XSUSHI,-0.1423514849782901,-0.2882216054165356,0.1568362438314833,0.1373261045824993,-0.1047231901552505,-0.0931563025467133,-0.1046693657156357
XTZ,-0.1425151560401213,0.4199950534302893,0.0213929541976915,-0.0462831192086627,-0.0631362917615404,-0.02865468153617,-0.0777369140780782
XVG,-0.1431787599106709,0.5318187364061038,0.0552537766061394,-0.3085820103388942,-0.1031024815884213,-0.0948319095877017,-0.1033161235671742
XVS,-0.1413214484291654,0.2708968094625367,-0.2833544474783415,-0.1512026756607553,-0.1019457831734128,-0.0960803015808042,-0.0990603923866781
XYO,-0.1431771842913098,-0.3254961664084738,-0.2494936250698919,-0.2430072875563363,-0.103105815983675,-0.0934490745423152,-0.102978499283327
YFI,3.999412385367141,0.2708968094625367,-0.1140503354361001,-0.1643176202172664,-0.0750844988904947,-0.0809317018752855,-0.0758384789132908
YFII,0.3045774455814288,0.4572696144222273,1.0541480376553536,0.3515368656721884,-0.0986455293142857,-0.0966281184248012,-0.1006560565605009
YGG,-0.1426504574512352,0.6436424193819181,-0.2494936250698919,-0.3522984921939328,-0.0984050392735643,-0.0931961094542629,-0.0929822066838449
YOSHI,-0.1428883260610966,1.053662590293238,1.8837381866623284,0.9635676116427284,-0.1036335950401379,-0.0942052962084003,-0.1041555110850529
ZEC,-0.1106778610927059,0.3827204924383511,0.6986094023666504,0.2247590682925765,-0.0044200521770806,-0.051380529122513,0.024731254821501
ZEN,-0.1347287780586025,0.1963476874786603,0.6308877575497545,0.0105483072028874,-0.0942042851989409,-0.0864134201639411,-0.0954522874681571
ZIL,-0.1431718025654912,0.8672897853335473,0.1399058326272593,0.1023529190984684,-0.0910006650068068,-0.0837479376813895,-0.0938271483857081
ZMT,-0.1425718953415562,-0.4373198493842882,-0.3341456810910118,-0.1249727865477321,-0.0996125409101813,-0.0922836558072167,-0.0995034062513946
ZNN,-0.1420132314505055,0.0472494435109077,0.0213929541976915,-0.1861758611447861,-0.1047466150485397,-0.09200865993648,-0.1047482596024367
ZPAY,-0.14311319220535,1.0163880293012997,0.4277228230990668,1.295812873741022,-0.1046895275883608,-0.0964159856842468,-0.1045515817102304
ZRX,-0.1430695009791924,0.5690932973980419,0.1906970662399313,0.0192916035738947,-0.0941382308978345,-0.0875190872818142,-0.0959814073147107
