coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date
Decentral Games,DG,-0.14311390995751316,-0.17639792244072117,-0.36800650349945974,-0.0899996010637013,-0.10445225341400428,-0.09571269516826414,2022-03-16
Meerkat Shares,MSHARE,2.6861834359387187,0.12179856549478403,0.10604501021881138,3.927545081414345,-0.10175204099892449,-0.0957256942359154,2022-03-16
FUNToken,FUN,-0.1431783657456459,0.08452400450284592,-0.46958897072480354,-0.15120267566075535,-0.1044527706639257,-0.0957289431019582,2022-03-16
THORChain (ERC20),RUNE,-0.14162042090211052,2.246448542035259,-1.5869961102035857,3.2280813717337273,-0.10409564022221525,-0.0957291978443247,2022-03-16
TrueFi,TRU,-0.1431414344108673,0.5690932973980419,-0.5373106155416995,0.19852917917955337,-0.10126173664489684,-0.0957310096583083,2022-03-16
agEUR,AGEUR,-0.14294070080088264,-0.2509470444245975,-0.3510760922952358,-0.05502641557967044,-0.10338037383684483,-0.09573138029069718,2022-03-16
sETH2,SETH2,0.45486676139735915,0.6436424193819181,0.1906970662399313,0.19415753099404953,-0.10475494076779515,-0.09575496622489606,2022-03-16
Maple,MPL,-0.13764212295919886,-0.5491435323601027,-0.7235451387881632,0.5701192749473813,-0.10367219413588523,-0.09575886455903525,2022-03-16
Spookyswap,BOO,-0.14038088539384183,0.6809169803738527,-0.8759188396261771,-0.5796241978401334,-0.10290431143562881,-0.09576179153172945,2022-03-16
AIOZ Network,AIOZ,-0.14312894521770916,1.3891336392206812,4.457160689704371,0.950452667086217,-0.09979059087472028,-0.09577093642759912,2022-03-16
Tomb Shares,TSHARE,0.49414781623686005,1.2400353952529286,0.901774336817338,-1.637563058732067,-0.10091610241797791,-0.095785792471097,2022-03-16
Beefy.Finance,BIFI,0.17450041476124611,0.08452400450284592,0.3938620006906189,-0.36104178856494057,-0.10424381909441108,-0.09580272864317638,2022-03-16
TitanSwap,TITAN,-0.1429341539584094,-0.36277072740041194,-0.43572814831635565,-0.41787321497649066,-0.10475312643485778,-0.09581575264585741,2022-03-16
Phantasma,SOUL,-0.14294506536253146,0.6809169803738527,1.7990861306412085,-0.2080341020723055,-0.10376080191096512,-0.09582692127716107,2022-03-16
Tornado Cash,TORN,-0.132725444261788,0.49454417541416557,-0.3002848586825639,-0.41350156679098676,-0.10110244106783779,-0.09583005222786789,2022-03-16
Alchemix,ALCX,-0.12241853192806784,0.6809169803738527,-1.1129445964853146,-0.6495705688081952,-0.10165158395970235,-0.09583816737013423,2022-03-16
DODO,DODO,-0.14309527196990415,0.8672897853335473,0.6816789911624264,-0.10311454562021288,-0.08524111467987901,-0.09584220455661753,2022-03-16
Hoo Token,HOO,-0.14288832606109664,-0.43731984938428825,0.42772282309906684,-0.16431762021726648,-0.10172586895034308,-0.09584247260818768,2022-03-16
BTC Standard Hashrate Token,BTCST,-0.13982440378361558,0.830015224341609,-0.02939827941498038,-0.45284640046052155,-0.10085810336915152,-0.09586290867998522,2022-03-16
KardiaChain,KAI,-0.1431735270217137,-0.17639792244072117,-0.19870239145722005,0.2990770874461421,-0.10344515368054148,-0.09586594083747277,2022-03-16
Klever,KLV,-0.14317613883375965,0.6436424193819181,0.17376665503570732,0.1329544563969955,-0.10315653619881404,-0.0958820438691847,2022-03-16
Orion Protocol,ORN,-0.14249769779352606,2.0973502980675063,0.7663310471835463,-0.006938285539127999,-0.10091569970973496,-0.09591795541480855,2022-03-16
BENQI Liquid Staked AVAX,SAVAX,-0.12718463324859397,0.9418389073174236,0.20762747744415516,-0.0899996010637013,-0.10467798352704537,-0.09591873602853625,2022-03-16
PlatON Network,LAT,-0.14317084171971645,0.04724944351090773,-0.232563213865668,-0.35667014037943623,-0.10324325258630464,-0.0959227907852726,2022-03-16
Hathor,HTR,-0.1430760901579137,1.575506444180372,0.3938620006906189,0.006176659017383589,-0.10353365597578457,-0.0959251370979273,2022-03-16
Kava Swap,SWP,-0.14278575886234907,-0.6982417763278552,-0.6219626715628193,-0.01568158191013571,-0.10409134200948357,-0.09593450998624227,2022-03-16
Proton,XPR,-0.14317835588975122,0.45726961442222736,-0.7404755499923872,-0.39601497404897146,-0.10298142770807484,-0.095954247982417,2022-03-16
Utrust,UTK,-0.14312982489510948,0.3081713704544748,-0.5881018491543712,-0.13371608291873946,-0.10254989374683487,-0.09595618294598862,2022-03-16
Regen,REGEN,-0.14299246733900287,0.3081713704544748,0.20762747744415516,-0.09437124924920516,-0.10472105264804202,-0.09597352457532969,2022-03-16
My Neighbor Alice,ALICE,-0.14185610723114753,0.830015224341609,0.5631661127328587,-0.1118578419912206,-0.06876844274412443,-0.09600981335533869,2022-03-16
BakerySwap,BAKE,-0.14306106908254307,0.6436424193819181,0.15683624383148334,-0.12497278654773218,-0.10077009766283089,-0.09601571162090135,2022-03-16
QuarkChain,QKC,-0.1431773402153155,-0.027299678472968582,-0.3002848586825639,-0.18617586114478618,-0.10393701413401736,-0.0960485500293157,2022-03-16
Hydra,HYDRA,-0.14123197491536435,-0.17639792244072117,-1.908673923083841,-0.12060113836222831,-0.10460079657223446,-0.09605056797813938,2022-03-16
TomoChain,TOMO,-0.14292542483511173,0.38272049243835116,0.3769315894863949,0.0673797336144376,-0.10287684318121772,-0.09606198979994585,2022-03-16
Pylon Protocol,MINE,-0.14316906471750057,0.04724944351090773,0.3769315894863949,0.3034487356316459,-0.10439003227191608,-0.09607124564091639,2022-03-16
Ellipsis,EPS,-0.14314480407068828,0.15907312648671848,0.20762747744415516,0.08049467817094919,-0.10180455763355231,-0.09607545647831384,2022-03-16
Venus,XVS,-0.14132144842916544,0.2708968094625367,-0.28335444747834154,-0.15120267566075535,-0.10194578317341285,-0.09608030158080429,2022-03-16
Railgun,RAIL,-0.14279230570482232,0.12179856549478403,0.5462357015286329,-0.28235212122587067,-0.1045993539270437,-0.09608301531690942,2022-03-16
Seedify.fund,SFUND,-0.14223582409459604,0.23362224847059854,0.15683624383148334,-0.8069499034863341,-0.10351418244055123,-0.09608316376976606,2022-03-16
Hermez Network,HEZ,-0.14185174266949868,-0.027299678472968582,-0.3510760922952358,-0.0419114710231593,-0.10472372371648692,-0.09608770102458924,2022-03-16
Alpine F1 Team Fan Token,ALPINE,-0.14126907368937944,-0.2509470444245975,0.42772282309906684,7.407377037075417,-0.0491144376720647,-0.09614669138692863,2022-03-16
ICHI,ICHI,-0.13822915650096693,0.49454417541416557,0.42772282309906684,0.4783146630518003,-0.10443216439848606,-0.09616034044873176,2022-03-16
JasmyCoin,JASMY,-0.14317611833591185,-0.17639792244072117,3.881526708760757,3.8882002477448103,0.06932012713209565,-0.0961612887689467,2022-03-16
CRYPTO20,C20,-0.14253916112918996,-0.139123361448783,-1.1975966525064343,-0.15120267566075535,-0.10474283462944002,-0.09617149427157363,2022-03-16
Decentral Games Governance,XDG,-0.14311056299341277,0.009974882518969604,-0.1817719802529961,-0.09437124924920516,-0.10471801548119442,-0.09617465752208697,2022-03-16
Metal,MTL,-0.14284904500625714,0.5318187364061038,0.08911459901458575,-0.13371608291873946,-0.1002337232683256,-0.09619473516598277,2022-03-16
Wilder World,WILD,-0.14292542483511173,2.060075737075568,-0.43572814831635565,-0.658313865179203,-0.10304542243381089,-0.09622027884195558,2022-03-16
Wrapped Centrifuge,WCFG,-0.14307468782425592,-0.21367248343265932,-0.046328690619204305,-0.13808773110424374,-0.10414506386905092,-0.09622262949456799,2022-03-16
Bitcoin Diamond,BCD,-0.1430682003398211,-0.0645742394649067,0.021392954197691574,-0.17306091658827463,-0.10446351764564957,-0.09623427412717328,2022-03-16
cBAT,CBAT,-0.1431777209786374,-6.466105600944445e-17,0.0,0.0,0.0,-0.09623444798850962,2022-03-16
sUSD,SUSD,-0.14296342336351073,-0.40004528839235004,-0.3849369147036837,-0.1118578419912206,-0.10169898645337629,-0.09626078556111102,2022-03-16
sETH,SETH,0.45312093673782583,0.5690932973980419,0.17376665503570732,0.18104258643753793,-0.10293180905040684,-0.09627366042706331,2022-03-16
Bounce,AUCTION,-0.14032196381158257,0.23362224847059854,-0.09711992423187626,0.014919955388391299,-0.10413100424049329,-0.09629465501196462,2022-03-16
Augur,REP,-0.14024994854437683,0.34544593144641295,-0.0632591018234283,-0.16868926840277076,-0.10189677093418811,-0.09632314833362285,2022-03-16
Verasity,VRA,-0.1431761719820192,1.4264082002126195,0.5462357015286329,-0.06376971195067815,-0.08341147774184977,-0.09634854018998396,2022-03-16
Neutrino System Base Token,NSBT,-0.1352219735249207,0.15907312648671848,1.1218696824722496,1.4225906711206338,-0.10462968789825836,-0.09635393002292458,2022-03-16
Platypus Finance,PTP,-0.14212889233419962,1.314584517236805,-1.2314574749148823,-0.7719767180023033,-0.10370044533341492,-0.09636735369625704,2022-03-16
Ampleforth,AMPL,-0.1429363362392338,0.34544593144641295,2.0699727099087917,0.9242227779731937,-0.10119297647787359,-0.09636862443587604,2022-03-16
Wanchain,WAN,-0.14307742047630426,0.3081713704544748,-0.232563213865668,-0.2080341020723055,-0.10211590366403395,-0.09637847059000416,2022-03-16
IDEX,IDEX,-0.1431495850115184,0.12179856549478403,-0.43572814831635565,-0.1818042129592823,-0.0964353196751435,-0.09638192995714753,2022-03-16
Dopex Rebate Token,RDPX,-0.12104151272786089,1.7246046881481207,0.2753491222610511,0.3908816993417232,-0.10349406660198172,-0.0963931007978842,2022-03-16
Everipedia,IQ,-0.14317878629880526,-0.10184880045684858,0.12297542142303536,-0.006938285539127999,-0.10353384808682756,-0.0964150811318479,2022-03-16
ZoidPay,ZPAY,-0.14311319220535001,1.0163880293012997,0.42772282309906684,1.295812873741022,-0.10468952758836081,-0.09641598568424682,2022-03-16
Electroneum,ETN,-0.14317964163885663,0.2708968094625367,0.0383233654019155,-0.17743256477377847,-0.10469797467467377,-0.09642238359730498,2022-03-16
KeeperDAO,ROOK,-0.11958156685632612,-0.17639792244072117,-0.02939827941498038,-0.10748619380571675,-0.10460972031141824,-0.09647455478135734,2022-03-16
cUNI,CUNI,-0.1431419751800556,-0.3254961664084738,-0.2664240362741159,-0.10311454562021288,-0.10446529811629707,-0.09648762786501473,2022-03-16
Dvision Network,DVI,-0.14310465446808066,0.04724944351090773,0.36000117828217093,-0.8419230889703646,-0.10443803610940193,-0.09651424266885442,2022-03-16
AllianceBlock,ALBT,-0.14313229741928354,0.5690932973980419,0.86791351440889,0.0979812709129646,-0.10454662959500524,-0.0965230790331847,2022-03-16
Bonfida,FIDA,-0.14282940447883738,0.38272049243835116,-0.28335444747834154,-0.6014824387676527,-0.10317016412123545,-0.09653256775891651,2022-03-16
Adventure Gold,AGLD,-0.14294070080088264,-0.43731984938428825,2.797980391690421,0.32530697655916524,-0.0840155647544835,-0.09653720301787573,2022-03-16
Avalaunch,XAVA,-0.14235584953993896,0.7181915413657909,0.13990583262725934,-0.19929080570129776,-0.10450480194631473,-0.09655523804094582,2022-03-16
HUNT,HUNT,-0.14301275120280965,-0.17639792244072117,0.3430707670779469,-0.24300728755633635,-0.07831087590432897,-0.09656882239792482,2022-03-16
Automata,ATA,-0.14310047976486354,0.7927406633496709,0.29227953346527336,0.049893140872422186,-0.1009494090357276,-0.09657827095932069,2022-03-16
Banana,BANANA,-0.1390977042690848,0.23362224847059854,-2.7890553057034873,2.992012369716519,-0.10456241387326581,-0.09658083019293116,2022-03-16
chrono.tech,TIME,-0.11739492147026057,0.49454417541416557,0.20762747744415516,-0.7457468288892801,-0.10465506685445851,-0.09658568642149502,2022-03-16
Celo Dollar,CUSD,-0.14296269644576812,-0.2509470444245975,-0.31721526988678783,-0.09874289743470901,-0.10448263958142685,-0.09659307565980366,2022-03-16
CertiK,CTK,-0.14292324255428732,0.23362224847059854,0.2753491222610511,0.07175138179994146,-0.10189979613940474,-0.0965939164016728,2022-03-16
Adshares,ADS,-0.1424256825263203,0.15907312648671848,0.6647485799582024,1.3351577074105563,-0.10431841834972025,-0.09659601820374009,2022-03-16
DFI.money,YFII,0.30457744558142885,0.45726961442222736,1.0541480376553536,0.3515368656721884,-0.09864552931428579,-0.09662811842480123,2022-03-16
Gains Farm,GFARM2,0.3516841594572881,0.12179856549478403,0.15683624383148334,0.05426478905792601,-0.10471369189530612,-0.0966426258513321,2022-03-16
Gitcoin,GTC,-0.1419433984641242,1.1282117122771143,0.6139573463455305,-0.12497278654773218,-0.10003280918988133,-0.09666216731317928,2022-03-16
Biswap,BSW,-0.1431026923793914,0.34544593144641295,0.3092099446694991,0.548261034019862,-0.10288652920252114,-0.09667009396976692,2022-03-16
Clover Finance,CLV,-0.14311402867359002,0.38272049243835116,-0.232563213865668,-0.17306091658827463,-0.10178593772380247,-0.09668158007555312,2022-03-16
SafePal,SFP,-0.14302078570612092,0.6436424193819181,-0.012467868210756397,-0.2736088248548634,-0.09940033795188248,-0.09670343202567676,2022-03-16
Enzyme,MLN,-0.13141171120548914,0.38272049243835116,-0.0632591018234283,0.0979812709129646,-0.10215327107426407,-0.09671660082512884,2022-03-16
Crabada,CRA,-0.14298259077244774,1.3891336392206812,1.392756261739833,0.032406548130406734,-0.10384398273031735,-0.0967179487896924,2022-03-16
Covalent,CQT,-0.14311347982996267,0.45726961442222736,-1.0621533628726427,-0.7457468288892801,-0.1031437568272448,-0.09672146189340312,2022-03-16
Aergo,AERGO,-0.14313349636436848,0.04724944351090773,-0.3510760922952358,-0.7151452915907531,-0.10151470049188709,-0.09672251063760931,2022-03-16
Nerve Finance,NRV,-0.14317694035485326,-0.3254961664084738,-0.8759188396261771,-0.4834479377590486,-0.10474862256544222,-0.09672994430130327,2022-03-16
Swarm,BZZ,-0.14291887799263847,0.12179856549478403,0.42772282309906684,-0.13808773110424374,-0.10421817408254008,-0.09673602284607914,2022-03-16
BENQI,QI,-0.14316992404703124,0.9791134683093615,-0.21563280266144402,-0.20366245388680163,-0.10119129061285292,-0.09674721714889024,2022-03-16
Somnium Space CUBEs,CUBE,-0.14189320600516261,0.5318187364061038,0.5293052903244106,0.395253347527227,-0.10468121280493595,-0.09676445548723768,2022-03-16
Rai Reflex Index,RAI,-0.14251952060177023,-0.3254961664084738,-0.4187977371121317,-0.0899996010637013,-0.10439494777730099,-0.09676555846776391,2022-03-16
PEAKDEFI,PEAK,-0.1431684415498173,-0.21367248343265932,-0.28335444747834154,-0.8681529780833881,-0.10474323961039286,-0.09676820084444311,2022-03-16
Propy,PRO,-0.1428948729035699,0.4199950534302893,-1.0621533628726427,-0.9293560526804417,-0.10426205296970661,-0.09676894384520394,2022-03-16
Aurory,AURY,-0.14143056247038627,-0.139123361448783,-0.36800650349945974,-0.13808773110424374,-0.10420847827444768,-0.09676895957426282,2022-03-16
mStable USD,MUSD,-0.14296266960371395,-0.3254961664084738,-0.3510760922952358,-0.10311454562021288,-0.10468700912132929,-0.0967957059445782,2022-03-16
bZx Protocol,BZRX,-0.1431419151673329,0.45726961442222736,6.827418258295727,1.9952765834216393,-0.10476207500711243,-0.09682360826920673,2022-03-16
ShapeShift FOX Token,FOX,-0.1431211343981824,0.15907312648671848,-0.3849369147036837,-0.12497278654773218,-0.10454686592783549,-0.09682904102827458,2022-03-16
SingularityNET,AGIX,-0.14316238951716068,0.60636785838998,-0.4526585595205796,-0.2604938802983518,-0.1044473995291426,-0.09683067022209808,2022-03-16
Handshake,HNS,-0.14314664809798489,0.34544593144641295,-1.316109530936002,-0.5752525496546296,-0.10469062080893753,-0.0968351597373864,2022-03-16
Kin,KIN,-0.1431807427128706,-1.1828110692230511,1.1895913272891454,-0.13808773110424374,-0.10434434500362975,-0.09683915881115013,2022-03-16
RIZON,ATOLO,-0.1431729689156047,1.3518590782287432,-0.012467868210756397,-0.17306091658827463,-0.10464202903916539,-0.09685510210611536,2022-03-16
Vader Protocol,VADER,-0.14317761323583234,-1.8164786060859999,-2.027186801513409,-1.5763599841350133,-0.1042253010397614,-0.0968557874774983,2022-03-16
DeFi Pulse Index,DPI,-0.10927465452260596,0.7181915413657909,0.3092099446694991,0.1329544563969955,-0.10468696344964737,-0.09686124711800122,2022-03-16
Sai,SAI,-0.1429625236091268,-6.466105600944445e-17,0.0,0.0,0.0,-0.09686420341828847,2022-03-16
Sovryn,SOV,-0.14243222936879354,-0.139123361448783,-0.5203802043374738,-0.41350156679098676,-0.10461463944153981,-0.09686521312917798,2022-03-16
Badger DAO,BADGER,-0.14158332212809543,0.5318187364061038,0.05525377660613948,-0.12934443473323604,-0.10326658030402877,-0.09686581683044755,2022-03-16
TempleDAO,TEMPLE,-0.14303525968368885,0.4199950534302893,-0.4526585595205796,-0.21240575025780936,-0.10422093540692783,-0.09688121492151267,2022-03-16
Wrapped NXM,WNXM,-0.13736497329449793,0.6436424193819181,0.0044625429934675885,-0.08125630469269358,-0.10332518142161443,-0.09690886518665764,2022-03-16
Hifi Finance,MFT,-0.143179102734407,0.04724944351090773,-1.316109530936002,0.12421116002598775,-0.0836834399210972,-0.09691436809522384,2022-03-16
Dock,DOCK,-0.14317344551411348,0.5318187364061038,-0.43572814831635565,-0.10311454562021288,-0.10358735101230063,-0.09692193379884345,2022-03-16
Sifchain,EROWAN,-0.14316086937702516,0.60636785838998,-0.808197194809283,-0.20366245388680163,-0.103369607281543,-0.09692525820645327,2022-03-16
Retreeb,TREEB,-0.14313146684320177,0.9418389073174236,1.9175990090707744,0.20290082736505724,-0.10443384663877006,-0.09693043162016918,2022-03-16
Presearch,PRE,-0.1431415029344852,0.45726961442222736,-1.1129445964853146,-0.10311454562021288,-0.1045450053505078,-0.09693080448829385,2022-03-16
PlatonCoin,PLTC,-0.14304101937746874,-0.40004528839235004,-0.08018951302765227,0.44771312575327327,-0.10466043073976829,-0.09694449776506012,2022-03-16
Aave [OLD],LEND,-0.1428839614994478,0.60636785838998,0.9525655704300099,0.06300808542893374,-0.10476022221571907,-0.0969468126722026,2022-03-16
ShareToken,SHR,-0.1431791827673388,0.12179856549478403,-1.1806662413022102,-0.7064019952197454,-0.10468167097164979,-0.09694811142427595,2022-03-16
Circuits of Value,COVAL,-0.14317240168489376,-0.40004528839235004,0.1906970662399313,-0.2692371766693595,-0.10454416513654997,-0.096959796010795,2022-03-16
Travala.com,AVA,-0.14289050834192105,0.3081713704544748,-0.046328690619204305,0.11983951184048389,-0.10332910664894378,-0.09696730497933102,2022-03-16
Redacted Cartel,BTRFLY,-0.11824382871095868,-0.027299678472968582,-0.33414568109101184,-0.994930775463,-0.10455148746707726,-0.09696857579785835,2022-03-16
IRISnet,IRIS,-0.1431685910914239,0.45726961442222736,-0.5373106155416995,-0.22114904662881707,-0.1024866170814312,-0.0969701892363202,2022-03-16
ChainX,PCX,-0.14279448798564673,1.6500555661642484,2.5101634012186147,0.23787401284908807,-0.10460076358713086,-0.09697239001572618,2022-03-16
Index Coop - ETH 2x Flexible Leverage Index,ETH2X-FLI,-0.1287427817572275,1.4636827612045578,0.6139573463455305,0.4171115884547462,-0.10391219447468389,-0.0969726691407642,2022-03-16
cVault.finance,CORE,1.3338742015066414,0.23362224847059854,0.12297542142303536,-0.08562795287819745,-0.10465496536183201,-0.0969727949469324,2022-03-16
ThunderCore,TT,-0.14317903431558485,-0.139123361448783,-0.4526585595205796,-0.024424878281143432,-0.09983199370427423,-0.09698995316703013,2022-03-16
OpenDAO,SOS,-0.14318075131877075,0.7554661023577327,0.4954444679159627,-0.4965628823155602,-0.099548867698587,-0.09699802117472542,2022-03-16
Carry,CRE,-0.14317908452737946,0.15907312648671848,-0.791266783605059,-0.10748619380571675,-0.09927396984511848,-0.09701398227666867,2022-03-16
ARPA Chain,ARPA,-0.1431657996434351,0.6809169803738527,0.0383233654019155,-0.13808773110424374,-0.0993835840565653,-0.09701546456949921,2022-03-16
GuildFi,GF,-0.14284468044460832,-0.17639792244072117,-0.28335444747834154,0.07612302998544487,-0.10211664202289163,-0.09702919132969683,2022-03-16
EverRise,RISE,-0.14318054421476267,0.12179856549478403,0.9694959816342339,0.02803489994490287,-0.10460867566231277,-0.09702998459505884,2022-03-16
SuperRare,RARE,-0.14308077551484372,0.3081713704544748,0.08911459901458575,0.023663251759398582,-0.09880976142020235,-0.09703198857710951,2022-03-16
Oxygen,OXY,-0.143109666294222,0.19634768747866033,-0.3849369147036837,0.26410390196211125,-0.10459366707769749,-0.09704497764970664,2022-03-16
Bitcoin,BTC,8.771737570804484,-0.3254961664084738,-0.4018673259079077,-0.22114904662881707,7.317291483551171,20.314214410554275,2022-03-17
Ethereum,ETH,0.4731870089183376,-0.21367248343265932,0.08911459901458575,0.04552149268691832,4.83952692990794,8.819896424637445,2022-03-17
Tether,USDT,-0.1429625236091268,-0.36277072740041194,-0.4018673259079077,-0.10311454562021288,15.891709739238815,2.010862192755379,2022-03-17
BNB,BNB,-0.05815690849146881,-0.28822160541653563,-0.13098074664032416,-0.14683102747525148,0.4118911858799332,1.6256653866547637,2022-03-17
USD Coin,USDC,-0.14296258056665634,-0.40004528839235004,-0.4018673259079077,-0.10311454562021288,1.1892023880237417,1.2846475801283435,2022-03-17
XRP,XRP,-0.14300684005874056,-0.139123361448783,-0.13098074664032416,0.06300808542893374,1.2157102949172873,0.9097356004027746,2022-03-17
Terra,LUNA,-0.12405524254638038,-0.36277072740041194,-0.7404755499923872,-0.6189690315096682,0.45901637523772676,0.7496624734777022,2022-03-17
Solana,SOL,-0.1234049228607042,0.23362224847059854,0.5800965239370809,0.01929160357389472,0.5919082580320898,0.671123073066396,2022-03-17
Cardano,ADA,-0.1429977901401617,-0.28822160541653563,-0.09711992423187626,-0.15994597203176303,0.17957538993106933,0.6085523059768435,2022-03-17
Avalanche,AVAX,-0.1257705152743719,-0.28822160541653563,1.003356804042682,0.014919955388391299,0.3979531875357758,0.4610017769489815,2022-03-17
Polkadot,DOT,-0.1390606054950697,-0.3254961664084738,-0.0632591018234283,0.14169775276800275,0.1363595319824703,0.4448405109742569,2022-03-17
Binance USD,BUSD,-0.1429626244305009,-0.40004528839235004,-0.43572814831635565,-0.10748619380571675,1.2413181887599438,0.3697428357256107,2022-03-17
Dogecoin,DOGE,-0.14315525174013516,-0.3254961664084738,-0.21563280266144402,-0.2692371766693595,0.027179251172763586,0.3091707095139244,2022-03-17
TerraUSD,UST,-0.1429625236091268,-0.36277072740041194,-0.4187977371121317,-0.09437124924920516,0.10071280599336109,0.3003253893784119,2022-03-17
Shiba Inu,SHIB,-0.14318074681322765,-0.43731984938428825,-0.43572814831635565,-0.378528381306956,0.05324026102120866,0.2243190849586692,2022-03-17
Wrapped Bitcoin,WBTC,8.763946828261318,-0.40004528839235004,-0.4018673259079077,-0.2255206948143205,-0.011583805912596858,0.19426245124497793,2022-03-17
Cronos,CRO,-0.143092725029954,-0.40004528839235004,-0.33414568109101184,-0.15994597203176303,-0.08122896109079152,0.1698406770408352,2022-03-17
Polygon,MATIC,-0.14286213869120362,-0.027299678472968582,-0.19870239145722005,-0.2386356393708325,0.10709548371212509,0.1650718282387118,2022-03-17
Dai,DAI,-0.1429625236091268,-0.36277072740041194,-0.3849369147036837,-0.10311454562021288,-0.020138939463345017,0.14965639275616358,2022-03-17
Cosmos Hub,ATOM,-0.13696561590362966,-0.17639792244072117,-0.6050322603585953,-0.33481189945191736,0.07813410349022326,0.11856617430859324,2022-03-17
Litecoin,LTC,-0.11903599665022194,-0.43731984938428825,-0.21563280266144402,0.05863643724342988,0.09135287433678792,0.10462546603187066,2022-03-17
Lido Staked Ether,STETH,0.4732022848841084,-0.17639792244072117,0.10604501021881138,0.049893140872422186,-0.10222920676997986,0.09306401239857946,2022-03-17
Near,NEAR,-0.14080206559295427,-0.2509470444245975,0.0383233654019155,-0.378528381306956,0.0375607934710714,0.08934570707019462,2022-03-17
Chainlink,LINK,-0.14000771537286658,-0.2509470444245975,-0.24949362506989198,0.05863643724342988,0.0966158582146339,0.07982382563960622,2022-03-17
TRON,TRX,-0.1431674477960719,-0.3254961664084738,-0.33414568109101184,-0.09437124924920516,0.05176512876565321,0.06439023829706565,2022-03-17
FTX Token,FTT,-0.13379257958492777,-0.3254961664084738,-0.13098074664032416,-0.08562795287819745,-0.081919674234973,0.05687434797563812,2022-03-17
LEO Token,LEO,-0.14182119073795685,-0.21367248343265932,0.3430707670779469,0.19415753099404953,-0.10437359227879368,0.0548436250256249,2022-03-17
Bitcoin Cash,BCH,-0.07822516295280493,-0.28822160541653563,-0.3002848586825639,-0.25612223211284796,0.32751295434558414,0.0498992355339407,2022-03-17
OKB,OKB,-0.13882055460438386,-0.3254961664084738,0.42772282309906684,0.2247590682925765,-0.04296236026251844,0.03797315898546496,2022-03-17
Algorand,ALGO,-0.14301583738435153,0.12179856549478403,0.17376665503570732,-0.17743256477377847,-0.05461986097400801,0.03302491866245146,2022-03-17
Stellar,XLM,-0.1431391338504222,-0.2509470444245975,-0.046328690619204305,-0.06376971195067815,-0.03135779085553062,0.02447170280031938,2022-03-17
Uniswap,UNI,-0.14116868877145625,-0.28822160541653563,-0.0632591018234283,-0.0899996010637013,-0.0472924873505971,0.0120373212245744,2022-03-17
Hedera,HBAR,-0.14313570374142237,-0.3254961664084738,0.12297542142303536,-0.2386356393708325,-0.08637139130195017,0.008638424921475226,2022-03-17
Axie Infinity,AXS,-0.1320729422952874,-0.139123361448783,-0.232563213865668,0.08923797454195688,-0.021482155590204353,0.00041887929089197396,2022-03-17
Decentraland,MANA,-0.14264609288958638,-0.28822160541653563,-0.232563213865668,-0.18617586114478618,0.034999542947807834,-0.001281319134135469,2022-03-17
The Sandbox,SAND,-0.1424802395469307,-0.21367248343265932,0.3092099446694991,0.2597322537766074,0.27743977173667095,-0.0021923676606901243,2022-03-17
Internet Computer,ICP,-0.13950797306407514,-0.2509470444245975,0.17376665503570732,-0.26486552848385564,-0.054355058374611846,-0.003318874466428298,2022-03-17
Ethereum Classic,ETC,-0.13726458837657476,-0.21367248343265932,-0.3002848586825639,-0.2604938802983518,-0.012377179573416216,-0.003466808027393559,2022-03-17
Elrond,EGLD,-0.10844320552850319,-0.4745944103762264,-0.7404755499923872,0.42585488482575395,-0.045647290062891456,-0.006442753199002252,2022-03-17
Monero,XMR,-0.1022957204461213,-0.2509470444245975,-0.5711714379501475,-0.13371608291873946,-0.04596062063669456,-0.009641807363979737,2022-03-17
cETH,CETH,-0.1308465004719652,-0.3254961664084738,0.4785140567117387,0.05863643724342988,-0.104760373860202,-0.0105324207919395,2022-03-17
VeChain,VET,-0.14317012972126392,-0.21367248343265932,-0.13098074664032416,-0.09437124924920516,-0.022833020636364068,-0.013290903807525097,2022-03-17
Filecoin,FIL,-0.13932466147482414,-0.28822160541653563,0.0044625429934675885,-0.37415673312145215,-0.034429188266247183,-0.01590198339455603,2022-03-17
Fantom,FTM,-0.14291451343098963,-0.4745944103762264,-0.3849369147036837,-0.5708809014691257,0.13528272965045263,-0.01713764929019618,2022-03-17
Klaytn,KLAY,-0.14294070080088264,-0.21367248343265932,-0.43572814831635565,-0.24300728755633635,-0.09024989541327062,-0.018883589133558466,2022-03-17
Osmosis,OSMO,-0.14114468368238767,-0.28822160541653563,-0.5203802043374738,-0.43973145590400997,-0.08249602041299879,-0.019592352862275467,2022-03-17
Waves,WAVES,-0.13690014747889717,-0.2509470444245975,-0.28335444747834154,-0.06814136013618201,0.15945021838960052,-0.0231343314953031,2022-03-17
Frax,FRAX,-0.14296262377581664,-0.3254961664084738,-0.4018673259079077,-0.10748619380571675,-0.09898924206830112,-0.023188772556148814,2022-03-17
Theta Network,THETA,-0.14255443709496088,-0.2509470444245975,-0.08018951302765227,-0.3872716776779637,-0.06750732472777692,-0.023531924490588788,2022-03-17
Magic Internet Money,MIM,-0.1429628295648984,-0.3254961664084738,-0.3849369147036837,-0.1118578419912206,-0.08386301155008613,-0.025577138664624067,2022-03-17
